Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
480,-9.459,480_prepared-1_out.pdbqt,3,,,
481,-8.763,481_prepared-1_out.pdbqt,1,,,
482,-8.667,482_prepared-2_out.pdbqt,2,,,
483,-9.423,483_prepared-1_out.pdbqt,1,,,
484,-8.122,484_prepared-1_out.pdbqt,1,,,
485,-7.931,485_prepared-1_out.pdbqt,1,,,
486,-7.626,486_prepared-1_out.pdbqt,2,,,
487,-9.268,487_prepared-1_out.pdbqt,1,,,
488,-8.465,488_prepared-1_out.pdbqt,1,,,
489,-6.428,489_prepared-1_out.pdbqt,1,,,
490,-8.467,490_prepared-1_out.pdbqt,1,,,
491,-11.071,491_prepared-1_out.pdbqt,1,,,
492,-8.621,492_prepared-1_out.pdbqt,2,,,
493,-10.048,493_prepared-1_out.pdbqt,1,,,
494,-9.535,494_prepared-1_out.pdbqt,1,,,
495,-7.548,495_prepared-1_out.pdbqt,1,,,
496,-9.131,496_prepared-1_out.pdbqt,1,,,
497,-11.527,497_prepared-1_out.pdbqt,1,,,
498,-12.100,498_prepared-1_out.pdbqt,1,,,
499,-8.944,499_prepared-1_out.pdbqt,1,,,
500,-9.577,500_prepared-1_out.pdbqt,1,,,
501,-8.938,501_prepared-2_out.pdbqt,2,,,
502,-8.694,502_prepared-1_out.pdbqt,3,,,
503,-8.562,503_prepared-1_out.pdbqt,1,,,
504,-9.314,504_prepared-1_out.pdbqt,1,,,
505,-7.874,505_prepared-1_out.pdbqt,1,,,
506,-7.851,506_prepared-1_out.pdbqt,1,,,
507,-10.329,507_prepared-1_out.pdbqt,1,,,
508,-9.732,508_prepared-1_out.pdbqt,2,,,
509,-9.118,509_prepared-2_out.pdbqt,2,,,
510,-9.457,510_prepared-2_out.pdbqt,2,,,
511,-8.211,511_prepared-1_out.pdbqt,1,,,
512,-7.340,512_prepared-1_out.pdbqt,1,,,
513,-9.367,513_prepared-2_out.pdbqt,2,,,
514,-7.367,514_prepared-2_out.pdbqt,2,,,
515,-7.939,515_prepared-2_out.pdbqt,3,,,
516,-9.679,516_prepared-1_out.pdbqt,1,,,
517,-7.719,517_prepared-1_out.pdbqt,3,,,
518,-10.179,518_prepared-1_out.pdbqt,2,,,
519,-8.754,519_prepared-1_out.pdbqt,2,,,
520,-7.872,520_prepared-1_out.pdbqt,1,,,
521,-7.868,521_prepared-1_out.pdbqt,1,,,
522,-10.071,522_prepared-1_out.pdbqt,2,,,
523,-12.348,523_prepared-1_out.pdbqt,1,,,
524,-6.953,524_prepared-1_out.pdbqt,1,,,
525,-9.621,525_prepared-1_out.pdbqt,1,,,
526,-6.841,526_prepared-1_out.pdbqt,1,,,
527,-9.271,527_prepared-1_out.pdbqt,1,,,
528,-4.903,528_prepared-1_out.pdbqt,1,,,
529,-6.611,529_prepared-1_out.pdbqt,1,,,
