Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
342,-9.734,342_shifted_prepared-1_out.pdbqt,1,,,
343,-12.407,343_shifted_prepared-1_out.pdbqt,1,,,
344,-11.152,344_shifted_prepared-1_out.pdbqt,1,,,
345,-11.365,345_shifted_prepared-1_out.pdbqt,1,,,
346,-10.222,346_shifted_prepared-1_out.pdbqt,2,,,
347,-11.736,347_shifted_prepared-1_out.pdbqt,1,,,
348,-11.698,348_shifted_prepared-1_out.pdbqt,2,,,
349,-13.219,349_shifted_prepared-1_out.pdbqt,1,,,
350,-11.854,350_shifted_prepared-1_out.pdbqt,1,,,
351,-11.498,351_shifted_prepared-1_out.pdbqt,1,,,
352,-11.809,352_shifted_prepared-1_out.pdbqt,1,,,
353,-9.719,353_shifted_prepared-1_out.pdbqt,1,,,
354,-8.781,354_shifted_prepared-1_out.pdbqt,1,,,
355,-12.488,355_shifted_prepared-1_out.pdbqt,2,,,
356,-11.569,356_shifted_prepared-1_out.pdbqt,1,,,
357,-12.804,357_shifted_prepared-1_out.pdbqt,1,,,
358,-9.486,358_shifted_prepared-1_out.pdbqt,1,,,
359,-13.194,359_shifted_prepared-1_out.pdbqt,1,,,
360,-11.567,360_shifted_prepared-1_out.pdbqt,1,,,
361,-11.888,361_shifted_prepared-1_out.pdbqt,1,,,
362,-11.907,362_shifted_prepared-2_out.pdbqt,2,,,
363,-11.522,363_shifted_prepared-2_out.pdbqt,2,,,
364,-13.235,364_shifted_prepared-1_out.pdbqt,1,,,
365,-11.064,365_shifted_prepared-1_out.pdbqt,1,,,
366,-12.358,366_shifted_prepared-1_out.pdbqt,1,,,
367,-11.877,367_shifted_prepared-1_out.pdbqt,1,,,
368,-12.818,368_shifted_prepared-1_out.pdbqt,1,,,
369,-8.594,369_shifted_prepared-1_out.pdbqt,1,,,
370,-12.112,370_shifted_prepared-1_out.pdbqt,2,,,
371,-11.645,371_shifted_prepared-1_out.pdbqt,1,,,
372,-11.199,372_shifted_prepared-1_out.pdbqt,1,,,
373,-9.928,373_shifted_prepared-1_out.pdbqt,1,,,
374,-12.068,374_shifted_prepared-2_out.pdbqt,2,,,
375,-10.462,375_shifted_prepared-1_out.pdbqt,1,,,
376,-13.208,376_shifted_prepared-1_out.pdbqt,1,,,
377,-11.931,377_shifted_prepared-2_out.pdbqt,2,,,
378,-12.694,378_shifted_prepared-1_out.pdbqt,1,,,
379,-11.723,379_shifted_prepared-1_out.pdbqt,1,,,
380,-10.908,380_shifted_prepared-1_out.pdbqt,1,,,
381,-11.919,381_shifted_prepared-1_out.pdbqt,1,,,
382,-11.093,382_shifted_prepared-1_out.pdbqt,1,,,
383,-12.273,383_shifted_prepared-2_out.pdbqt,2,,,
384,-11.930,384_shifted_prepared-1_out.pdbqt,2,,,
385,-9.730,385_shifted_prepared-1_out.pdbqt,1,,,
386,-13.236,386_shifted_prepared-1_out.pdbqt,1,,,
387,-12.756,387_shifted_prepared-1_out.pdbqt,1,,,
388,-9.426,388_shifted_prepared-1_out.pdbqt,1,,,
389,-12.349,389_shifted_prepared-1_out.pdbqt,1,,,
390,-11.809,390_shifted_prepared-1_out.pdbqt,1,,,
391,-8.809,391_shifted_prepared-1_out.pdbqt,1,,,
392,-11.629,392_shifted_prepared-1_out.pdbqt,1,,,
393,-12.828,393_shifted_prepared-1_out.pdbqt,1,,,
394,-10.391,394_shifted_prepared-1_out.pdbqt,1,,,
395,-9.956,395_shifted_prepared-1_out.pdbqt,1,,,
396,-12.437,396_shifted_prepared-2_out.pdbqt,2,,,
397,-10.249,397_shifted_prepared-1_out.pdbqt,1,,,
398,-12.059,398_shifted_prepared-1_out.pdbqt,1,,,
399,-11.405,399_shifted_prepared-1_out.pdbqt,1,,,
400,-11.482,400_shifted_prepared-1_out.pdbqt,1,,,
401,-11.686,401_shifted_prepared-1_out.pdbqt,1,,,
402,-10.789,402_shifted_prepared-1_out.pdbqt,1,,,
403,-10.884,403_shifted_prepared-1_out.pdbqt,1,,,
404,-11.649,404_shifted_prepared-1_out.pdbqt,1,,,
405,-11.096,405_shifted_prepared-1_out.pdbqt,1,,,
406,-11.804,406_shifted_prepared-1_out.pdbqt,2,,,
407,-10.318,407_shifted_prepared-1_out.pdbqt,1,,,
408,-13.090,408_shifted_prepared-1_out.pdbqt,1,,,
409,-10.331,409_shifted_prepared-1_out.pdbqt,1,,,
410,-10.584,410_shifted_prepared-1_out.pdbqt,1,,,
411,-11.623,411_shifted_prepared-1_out.pdbqt,1,,,
412,-10.952,412_shifted_prepared-1_out.pdbqt,1,,,
414,-8.534,414_shifted_prepared-1_out.pdbqt,1,,,
415,-9.630,415_shifted_prepared-2_out.pdbqt,2,,,
416,-11.812,416_shifted_prepared-1_out.pdbqt,1,,,
417,-8.674,417_shifted_prepared-1_out.pdbqt,1,,,
418,-12.785,418_shifted_prepared-1_out.pdbqt,1,,,
419,-9.844,419_shifted_prepared-2_out.pdbqt,2,,,
420,-10.641,420_shifted_prepared-2_out.pdbqt,2,,,
421,-11.418,421_shifted_prepared-1_out.pdbqt,1,,,
422,-11.838,422_shifted_prepared-1_out.pdbqt,1,,,
423,-10.411,423_shifted_prepared-1_out.pdbqt,1,,,
424,-11.352,424_shifted_prepared-1_out.pdbqt,1,,,
425,-10.735,425_shifted_prepared-1_out.pdbqt,2,,,
426,-12.246,426_shifted_prepared-1_out.pdbqt,1,,,
427,-9.827,427_shifted_prepared-1_out.pdbqt,2,,,
428,-10.992,428_shifted_prepared-1_out.pdbqt,1,,,
429,-11.267,429_shifted_prepared-1_out.pdbqt,2,,,
430,-8.974,430_shifted_prepared-1_out.pdbqt,1,,,
431,-11.692,431_shifted_prepared-1_out.pdbqt,1,,,
432,-11.902,432_shifted_prepared-1_out.pdbqt,1,,,
434,-10.907,434_shifted_prepared-1_out.pdbqt,1,,,
