Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
97598,-12.341,ligand97598_prepared-1_out.pdbqt,1,,,
97780,-12.321,ligand97780_prepared-1_out.pdbqt,1,,,
98716,-12.239,ligand98716_prepared-1_out.pdbqt,1,,,
98753,-12.306,ligand98753_prepared-1_out.pdbqt,1,,,
98874,-12.412,ligand98874_prepared-2_out.pdbqt,1,,,
99713,-13.110,ligand99713_prepared-1_out.pdbqt,1,,,
99748,-12.404,ligand99748_prepared-1_out.pdbqt,1,,,
99794,-12.162,ligand99794_prepared-1_out.pdbqt,1,,,
100552,-12.361,ligand100552_prepared-1_out.pdbqt,1,,,
100725,-12.128,ligand100725_prepared-2_out.pdbqt,1,,,
100783,-12.691,ligand100783_prepared-1_out.pdbqt,1,,,
100830,-12.242,ligand100830_prepared-6_out.pdbqt,1,,,
101072,-13.885,ligand101072_prepared-1_out.pdbqt,1,,,
102396,-12.580,ligand102396_prepared-1_out.pdbqt,1,,,
103267,-12.690,ligand103267_prepared-1_out.pdbqt,1,,,
103981,-13.184,ligand103981_prepared-1_out.pdbqt,1,,,
104071,-12.432,ligand104071_prepared-1_out.pdbqt,1,,,
104384,-13.308,ligand104384_prepared-1_out.pdbqt,1,,,
104415,-12.335,ligand104415_prepared-1_out.pdbqt,1,,,
104447,-12.080,ligand104447_prepared-1_out.pdbqt,1,,,
104553,-12.330,ligand104553_prepared-1_out.pdbqt,1,,,
105574,-12.073,ligand105574_prepared-1_out.pdbqt,1,,,
105603,-12.356,ligand105603_prepared-4_out.pdbqt,1,,,
105765,-13.012,ligand105765_prepared-1_out.pdbqt,1,,,
105819,-12.153,ligand105819_prepared-1_out.pdbqt,1,,,
105941,-12.839,ligand105941_prepared-1_out.pdbqt,1,,,
106489,-12.182,ligand106489_prepared-1_out.pdbqt,1,,,
106783,-12.673,ligand106783_prepared-2_out.pdbqt,1,,,
108076,-12.174,ligand108076_prepared-1_out.pdbqt,1,,,
108083,-12.147,ligand108083_prepared-2_out.pdbqt,1,,,
108114,-12.235,ligand108114_prepared-1_out.pdbqt,1,,,
108151,-13.004,ligand108151_prepared-1_out.pdbqt,1,,,
108467,-12.940,ligand108467_prepared-1_out.pdbqt,1,,,
108958,-13.897,ligand108958_prepared-1_out.pdbqt,1,,,
109156,-12.045,ligand109156_prepared-1_out.pdbqt,1,,,
109450,-13.092,ligand109450_prepared-2_out.pdbqt,1,,,
109524,-12.447,ligand109524_prepared-2_out.pdbqt,1,,,
109859,-12.616,ligand109859_prepared-1_out.pdbqt,1,,,
110060,-12.080,ligand110060_prepared-1_out.pdbqt,1,,,
110391,-12.280,ligand110391_prepared-1_out.pdbqt,1,,,
110399,-12.264,ligand110399_prepared-5_out.pdbqt,1,,,
110622,-12.518,ligand110622_prepared-1_out.pdbqt,1,,,
110786,-12.106,ligand110786_prepared-1_out.pdbqt,1,,,
111040,-13.247,ligand111040_prepared-1_out.pdbqt,1,,,
111819,-12.056,ligand111819_prepared-1_out.pdbqt,1,,,
112311,-12.320,ligand112311_prepared-1_out.pdbqt,1,,,
112725,-12.190,ligand112725_prepared-1_out.pdbqt,1,,,
112820,-12.745,ligand112820_prepared-1_out.pdbqt,1,,,
114741,-12.195,ligand114741_prepared-1_out.pdbqt,1,,,
115037,-12.351,ligand115037_prepared-3_out.pdbqt,1,,,
115047,-12.163,ligand115047_prepared-1_out.pdbqt,1,,,
115180,-12.389,ligand115180_prepared-1_out.pdbqt,1,,,
115251,-12.259,ligand115251_prepared-1_out.pdbqt,1,,,
115595,-12.569,ligand115595_prepared-1_out.pdbqt,1,,,
116147,-12.699,ligand116147_prepared-1_out.pdbqt,1,,,
