Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
122710,-11.969,ligand122710_prepared-2_out.pdbqt,1,,,
122758,-11.750,ligand122758_prepared-4_out.pdbqt,1,,,
123749,-12.089,ligand123749_prepared-1_out.pdbqt,1,,,
124012,-12.973,ligand124012_prepared-1_out.pdbqt,1,,,
124565,-11.784,ligand124565_prepared-3_out.pdbqt,1,,,
125489,-11.904,ligand125489_prepared-1_out.pdbqt,1,,,
125643,-12.382,ligand125643_prepared-1_out.pdbqt,1,,,
125894,-12.061,ligand125894_prepared-1_out.pdbqt,1,,,
125898,-11.935,ligand125898_prepared-1_out.pdbqt,1,,,
126480,-12.088,ligand126480_prepared-1_out.pdbqt,1,,,
126850,-11.891,ligand126850_prepared-1_out.pdbqt,1,,,
126939,-12.391,ligand126939_prepared-1_out.pdbqt,1,,,
127254,-11.774,ligand127254_prepared-2_out.pdbqt,1,,,
128246,-12.373,ligand128246_prepared-1_out.pdbqt,1,,,
128549,-11.791,ligand128549_prepared-1_out.pdbqt,1,,,
128649,-11.817,ligand128649_prepared-3_out.pdbqt,1,,,
129158,-12.318,ligand129158_prepared-1_out.pdbqt,1,,,
130043,-12.365,ligand130043_prepared-1_out.pdbqt,1,,,
130666,-12.585,ligand130666_prepared-1_out.pdbqt,1,,,
131313,-11.937,ligand131313_prepared-1_out.pdbqt,1,,,
131492,-11.819,ligand131492_prepared-1_out.pdbqt,1,,,
131693,-12.054,ligand131693_prepared-1_out.pdbqt,1,,,
132374,-12.370,ligand132374_prepared-1_out.pdbqt,1,,,
132506,-12.294,ligand132506_prepared-2_out.pdbqt,1,,,
132534,-11.980,ligand132534_prepared-1_out.pdbqt,1,,,
132539,-12.832,ligand132539_prepared-1_out.pdbqt,1,,,
132971,-12.583,ligand132971_prepared-1_out.pdbqt,1,,,
133129,-11.782,ligand133129_prepared-1_out.pdbqt,1,,,
133250,-11.700,ligand133250_prepared-1_out.pdbqt,1,,,
133425,-11.697,ligand133425_prepared-5_out.pdbqt,1,,,
133746,-11.747,ligand133746_prepared-1_out.pdbqt,1,,,
134157,-11.788,ligand134157_prepared-1_out.pdbqt,1,,,
134235,-11.788,ligand134235_prepared-1_out.pdbqt,1,,,
134270,-12.430,ligand134270_prepared-1_out.pdbqt,1,,,
134609,-11.730,ligand134609_prepared-2_out.pdbqt,1,,,
135659,-11.837,ligand135659_prepared-1_out.pdbqt,1,,,
136199,-12.200,ligand136199_prepared-1_out.pdbqt,1,,,
